motif_id	sample_id	max_AF_region_count	max_FPS_region_count
TWST1_TWST1_HUMAN.H11MO.0.A	ANAB5F7_basal	15	40
TWST1_TWST1_HUMAN.H11MO.0.A	PU24GB8_lumB	8	9
TWST1_TWST1_HUMAN.H11MO.0.A	S6R691V_her2	8	19
TWST1_TWST1_HUMAN.H11MO.0.A	2GAMBDQ_norm	45	8
TYY1_TYY1_HUMAN.H11MO.0.A	S6R691V_her2	9	10
TYY1_TYY1_HUMAN.H11MO.0.A	PU24GB8_lumB	6	2
TYY1_TYY1_HUMAN.H11MO.0.A	98JKPD8_lumA	14	19
TYY1_TYY1_HUMAN.H11MO.0.A	2GAMBDQ_norm	23	1
TYY1_TYY1_HUMAN.H11MO.0.A	ANAB5F7_basal	9	29
USF1_M07807_2.00	2GAMBDQ_norm	30	2
USF1_M07807_2.00	98JKPD8_lumA	15	20
USF1_M07807_2.00	ANAB5F7_basal	6	37
USF1_M07807_2.00	PU24GB8_lumB	9	4
USF1_M07807_2.00	S6R691V_her2	12	9
USF1_M07808_2.00	S6R691V_her2	10	12
USF1_M07808_2.00	PU24GB8_lumB	9	3
USF1_M07808_2.00	ANAB5F7_basal	6	35
USF1_M07808_2.00	98JKPD8_lumA	15	19
USF1_M07808_2.00	2GAMBDQ_norm	30	1
USF1_M07809_2.00	2GAMBDQ_norm	22	2
USF1_M07809_2.00	98JKPD8_lumA	15	18
USF1_M07809_2.00	ANAB5F7_basal	9	35
USF1_M07809_2.00	PU24GB8_lumB	9	5
USF1_M07809_2.00	S6R691V_her2	14	9
USF1_M07810_2.00	98JKPD8_lumA	11	15
USF1_M07810_2.00	S6R691V_her2	6	6
USF1_M07810_2.00	PU24GB8_lumB	3	2
USF1_M07810_2.00	ANAB5F7_basal	4	21
USF1_M07810_2.00	2GAMBDQ_norm	20	0
USF1_M07811_2.00	2GAMBDQ_norm	28	2
USF1_M07811_2.00	98JKPD8_lumA	15	23
USF1_M07811_2.00	ANAB5F7_basal	8	33
USF1_M07811_2.00	PU24GB8_lumB	9	3
USF1_M07811_2.00	S6R691V_her2	11	10
USF1_M08056_2.00	PU24GB8_lumB	7	4
USF1_M08056_2.00	ANAB5F7_basal	5	25
USF1_M08056_2.00	98JKPD8_lumA	16	19
USF1_M08056_2.00	2GAMBDQ_norm	21	0
USF1_M08056_2.00	S6R691V_her2	5	6
USF1_MA0093.3	PU24GB8_lumB	13	4
USF1_MA0093.3	ANAB5F7_basal	10	40
USF1_MA0093.3	2GAMBDQ_norm	28	2
USF1_MA0093.3	98JKPD8_lumA	19	18
USF1_MA0093.3	S6R691V_her2	5	11
USF1_USF1_HUMAN.H11MO.0.A	S6R691V_her2	9	7
USF1_USF1_HUMAN.H11MO.0.A	PU24GB8_lumB	6	2
USF1_USF1_HUMAN.H11MO.0.A	ANAB5F7_basal	4	29
USF1_USF1_HUMAN.H11MO.0.A	98JKPD8_lumA	12	14
USF1_USF1_HUMAN.H11MO.0.A	2GAMBDQ_norm	23	2
USF2_M07785_2.00	S6R691V_her2	15	9
USF2_M07785_2.00	PU24GB8_lumB	9	6
USF2_M07785_2.00	2GAMBDQ_norm	33	3
USF2_M07785_2.00	98JKPD8_lumA	16	20
USF2_M07785_2.00	ANAB5F7_basal	7	42
USF2_M07786_2.00	PU24GB8_lumB	10	3
USF2_M07786_2.00	ANAB5F7_basal	10	40
USF2_M07786_2.00	98JKPD8_lumA	21	28
USF2_M07786_2.00	2GAMBDQ_norm	32	1
USF2_M07786_2.00	S6R691V_her2	10	11
USF2_M07787_2.00	S6R691V_her2	6	7
USF2_M07787_2.00	PU24GB8_lumB	6	1
USF2_M07787_2.00	ANAB5F7_basal	4	27
USF2_M07787_2.00	98JKPD8_lumA	14	16
USF2_M07787_2.00	2GAMBDQ_norm	23	2
USF2_M07788_2.00	2GAMBDQ_norm	23	2
USF2_M07788_2.00	98JKPD8_lumA	11	16
USF2_M07788_2.00	ANAB5F7_basal	3	27
USF2_M07788_2.00	PU24GB8_lumB	7	1
USF2_M07788_2.00	S6R691V_her2	11	9
USF2_M07789_2.00	S6R691V_her2	13	11
USF2_M07789_2.00	ANAB5F7_basal	7	36
USF2_M07789_2.00	98JKPD8_lumA	12	15
USF2_M07789_2.00	2GAMBDQ_norm	24	2
USF2_M07789_2.00	PU24GB8_lumB	10	2
USF2_M08050_2.00	2GAMBDQ_norm	22	0
USF2_M08050_2.00	98JKPD8_lumA	14	18
USF2_M08050_2.00	ANAB5F7_basal	9	33
USF2_M08050_2.00	PU24GB8_lumB	8	3
USF2_M08050_2.00	S6R691V_her2	10	9
USF2_USF2_HUMAN.H11MO.0.A	PU24GB8_lumB	10	6
USF2_USF2_HUMAN.H11MO.0.A	ANAB5F7_basal	13	58
USF2_USF2_HUMAN.H11MO.0.A	98JKPD8_lumA	22	30
USF2_USF2_HUMAN.H11MO.0.A	2GAMBDQ_norm	44	0
USF2_USF2_HUMAN.H11MO.0.A	S6R691V_her2	13	8
VDR_VDR_HUMAN.H11MO.0.A	98JKPD8_lumA	35	80
VDR_VDR_HUMAN.H11MO.0.A	ANAB5F7_basal	17	50
VDR_VDR_HUMAN.H11MO.0.A	PU24GB8_lumB	17	14
VDR_VDR_HUMAN.H11MO.0.A	S6R691V_her2	24	20
VDR_VDR_HUMAN.H11MO.0.A	2GAMBDQ_norm	74	3
VEZF1_VEZF1_HUMAN.H11MO.0.C	S6R691V_her2	120	109
VEZF1_VEZF1_HUMAN.H11MO.0.C	2GAMBDQ_norm	333	11
VEZF1_VEZF1_HUMAN.H11MO.0.C	98JKPD8_lumA	196	375
VEZF1_VEZF1_HUMAN.H11MO.0.C	ANAB5F7_basal	134	351
VEZF1_VEZF1_HUMAN.H11MO.0.C	PU24GB8_lumB	109	46
WT1_WT1_HUMAN.H11MO.0.C	2GAMBDQ_norm	293	6
WT1_WT1_HUMAN.H11MO.0.C	98JKPD8_lumA	172	328
WT1_WT1_HUMAN.H11MO.0.C	ANAB5F7_basal	116	317
WT1_WT1_HUMAN.H11MO.0.C	PU24GB8_lumB	89	44
WT1_WT1_HUMAN.H11MO.0.C	S6R691V_her2	110	85
YY1_M07855_2.00	ANAB5F7_basal	10	35
YY1_M07855_2.00	98JKPD8_lumA	18	36
YY1_M07855_2.00	S6R691V_her2	16	10
YY1_M07855_2.00	PU24GB8_lumB	10	5
YY1_M07855_2.00	2GAMBDQ_norm	33	1
YY1_M07856_2.00	PU24GB8_lumB	7	4
YY1_M07856_2.00	S6R691V_her2	11	6
YY1_M07856_2.00	ANAB5F7_basal	11	26
YY1_M07856_2.00	98JKPD8_lumA	11	20
YY1_M07856_2.00	2GAMBDQ_norm	17	1
YY1_M07857_2.00	S6R691V_her2	14	8
YY1_M07857_2.00	PU24GB8_lumB	13	4
YY1_M07857_2.00	ANAB5F7_basal	9	41
YY1_M07857_2.00	98JKPD8_lumA	18	28
YY1_M07857_2.00	2GAMBDQ_norm	28	1
YY1_M07858_2.00	2GAMBDQ_norm	37	1
YY1_M07858_2.00	S6R691V_her2	16	13
YY1_M07858_2.00	PU24GB8_lumB	9	6
YY1_M07858_2.00	ANAB5F7_basal	9	31
YY1_M07858_2.00	98JKPD8_lumA	18	38
YY1_M07859_2.00	2GAMBDQ_norm	35	1
YY1_M07859_2.00	98JKPD8_lumA	18	36
YY1_M07859_2.00	S6R691V_her2	14	11
YY1_M07859_2.00	PU24GB8_lumB	11	5
YY1_M07859_2.00	ANAB5F7_basal	7	32
YY1_M07860_2.00	PU24GB8_lumB	9	3
YY1_M07860_2.00	S6R691V_her2	14	14
YY1_M07860_2.00	ANAB5F7_basal	8	31
YY1_M07860_2.00	98JKPD8_lumA	15	30
YY1_M07860_2.00	2GAMBDQ_norm	33	1
YY1_M07861_2.00	S6R691V_her2	12	13
YY1_M07861_2.00	PU24GB8_lumB	8	3
YY1_M07861_2.00	2GAMBDQ_norm	30	2
YY1_M07861_2.00	98JKPD8_lumA	12	31
YY1_M07861_2.00	ANAB5F7_basal	11	24
YY1_M08085_2.00	2GAMBDQ_norm	26	3
YY1_M08085_2.00	98JKPD8_lumA	19	21
YY1_M08085_2.00	ANAB5F7_basal	13	32
YY1_M08085_2.00	PU24GB8_lumB	8	10
YY1_M08085_2.00	S6R691V_her2	13	13
YY1_M08237_2.00	S6R691V_her2	17	12
YY1_M08237_2.00	PU24GB8_lumB	8	6
YY1_M08237_2.00	ANAB5F7_basal	7	31
YY1_M08237_2.00	98JKPD8_lumA	17	30
YY1_M08237_2.00	2GAMBDQ_norm	31	1
YY1_M08288_2.00	2GAMBDQ_norm	19	0
YY1_M08288_2.00	PU24GB8_lumB	8	1
YY1_M08288_2.00	ANAB5F7_basal	8	21
YY1_M08288_2.00	98JKPD8_lumA	12	30
YY1_M08288_2.00	S6R691V_her2	14	9
YY2_MA0748.2	2GAMBDQ_norm	18	6
YY2_MA0748.2	98JKPD8_lumA	7	6
YY2_MA0748.2	ANAB5F7_basal	5	28
YY2_MA0748.2	PU24GB8_lumB	9	2
YY2_MA0748.2	S6R691V_her2	5	2
Z324A_Z324A_HUMAN.H11MO.0.C	98JKPD8_lumA	76	163
Z324A_Z324A_HUMAN.H11MO.0.C	2GAMBDQ_norm	146	12
Z324A_Z324A_HUMAN.H11MO.0.C	S6R691V_her2	53	41
Z324A_Z324A_HUMAN.H11MO.0.C	ANAB5F7_basal	60	122
Z324A_Z324A_HUMAN.H11MO.0.C	PU24GB8_lumB	40	37
Z354A_Z354A_HUMAN.H11MO.0.C	ANAB5F7_basal	40	173
Z354A_Z354A_HUMAN.H11MO.0.C	98JKPD8_lumA	88	102
Z354A_Z354A_HUMAN.H11MO.0.C	2GAMBDQ_norm	121	9
Z354A_Z354A_HUMAN.H11MO.0.C	PU24GB8_lumB	47	19
Z354A_Z354A_HUMAN.H11MO.0.C	S6R691V_her2	48	41
ZBT14_ZBT14_HUMAN.H11MO.0.C	2GAMBDQ_norm	7	7
ZBT14_ZBT14_HUMAN.H11MO.0.C	98JKPD8_lumA	10	12
ZBT14_ZBT14_HUMAN.H11MO.0.C	ANAB5F7_basal	4	7
ZBT14_ZBT14_HUMAN.H11MO.0.C	PU24GB8_lumB	2	3
ZBT14_ZBT14_HUMAN.H11MO.0.C	S6R691V_her2	6	0
ZBT17_ZBT17_HUMAN.H11MO.0.A	PU24GB8_lumB	90	46
ZBT17_ZBT17_HUMAN.H11MO.0.A	98JKPD8_lumA	156	300
ZBT17_ZBT17_HUMAN.H11MO.0.A	2GAMBDQ_norm	296	15
ZBT17_ZBT17_HUMAN.H11MO.0.A	S6R691V_her2	109	96
ZBT17_ZBT17_HUMAN.H11MO.0.A	ANAB5F7_basal	101	295
ZBT18_ZBT18_HUMAN.H11MO.0.C	PU24GB8_lumB	6	5
ZBT18_ZBT18_HUMAN.H11MO.0.C	ANAB5F7_basal	17	56
ZBT18_ZBT18_HUMAN.H11MO.0.C	98JKPD8_lumA	18	22
ZBT18_ZBT18_HUMAN.H11MO.0.C	2GAMBDQ_norm	47	1
ZBT18_ZBT18_HUMAN.H11MO.0.C	S6R691V_her2	7	11
ZBT48_ZBT48_HUMAN.H11MO.0.C	2GAMBDQ_norm	22	0
ZBT48_ZBT48_HUMAN.H11MO.0.C	98JKPD8_lumA	15	20
ZBT48_ZBT48_HUMAN.H11MO.0.C	ANAB5F7_basal	8	36
ZBT48_ZBT48_HUMAN.H11MO.0.C	PU24GB8_lumB	10	5
ZBT48_ZBT48_HUMAN.H11MO.0.C	S6R691V_her2	16	10
ZBT7A_ZBT7A_HUMAN.H11MO.0.A	2GAMBDQ_norm	24	0
ZBT7A_ZBT7A_HUMAN.H11MO.0.A	98JKPD8_lumA	17	42
ZBT7A_ZBT7A_HUMAN.H11MO.0.A	ANAB5F7_basal	13	25
ZBT7A_ZBT7A_HUMAN.H11MO.0.A	PU24GB8_lumB	13	2
ZBT7A_ZBT7A_HUMAN.H11MO.0.A	S6R691V_her2	7	5
ZBTB12_M08269_2.00	ANAB5F7_basal	11	17
ZBTB12_M08269_2.00	S6R691V_her2	6	12
ZBTB12_M08269_2.00	PU24GB8_lumB	7	3
ZBTB12_M08269_2.00	2GAMBDQ_norm	24	4
ZBTB12_M08269_2.00	98JKPD8_lumA	8	20
ZBTB12_M08389_2.00	PU24GB8_lumB	7	2
ZBTB12_M08389_2.00	ANAB5F7_basal	7	18
ZBTB12_M08389_2.00	98JKPD8_lumA	7	13
ZBTB12_M08389_2.00	2GAMBDQ_norm	14	4
ZBTB12_M08389_2.00	S6R691V_her2	5	3
ZBTB12_MA1649.1	2GAMBDQ_norm	16	4
ZBTB12_MA1649.1	98JKPD8_lumA	12	9
ZBTB12_MA1649.1	ANAB5F7_basal	6	32
ZBTB12_MA1649.1	PU24GB8_lumB	6	2
ZBTB12_MA1649.1	S6R691V_her2	12	5
ZBTB14_M08387_2.00	S6R691V_her2	5	1
ZBTB14_M08387_2.00	PU24GB8_lumB	3	2
ZBTB14_M08387_2.00	98JKPD8_lumA	12	16
ZBTB14_M08387_2.00	2GAMBDQ_norm	13	1
ZBTB14_M08387_2.00	ANAB5F7_basal	5	18
ZBTB14_MA1650.1	2GAMBDQ_norm	49	54
ZBTB14_MA1650.1	98JKPD8_lumA	28	11
ZBTB14_MA1650.1	ANAB5F7_basal	16	48
ZBTB14_MA1650.1	PU24GB8_lumB	13	4
ZBTB14_MA1650.1	S6R691V_her2	14	3
ZBTB18_M08257_2.00	PU24GB8_lumB	10	8
ZBTB18_M08257_2.00	2GAMBDQ_norm	41	1
ZBTB18_M08257_2.00	ANAB5F7_basal	12	46
ZBTB18_M08257_2.00	S6R691V_her2	12	9
ZBTB18_M08257_2.00	98JKPD8_lumA	19	30
ZBTB18_M08350_2.00	2GAMBDQ_norm	33	2
ZBTB18_M08350_2.00	98JKPD8_lumA	19	20
ZBTB18_M08350_2.00	ANAB5F7_basal	8	42
ZBTB18_M08350_2.00	PU24GB8_lumB	8	3
ZBTB18_M08350_2.00	S6R691V_her2	6	7
ZBTB26_M08340_2.00	S6R691V_her2	39	27
ZBTB26_M08340_2.00	2GAMBDQ_norm	115	7
ZBTB26_M08340_2.00	98JKPD8_lumA	61	125
ZBTB26_M08340_2.00	ANAB5F7_basal	36	107
ZBTB26_M08340_2.00	PU24GB8_lumB	29	14
ZBTB26_MA1579.1	ANAB5F7_basal	22	54
ZBTB26_MA1579.1	PU24GB8_lumB	14	8
ZBTB26_MA1579.1	S6R691V_her2	13	17
ZBTB26_MA1579.1	98JKPD8_lumA	29	30
ZBTB26_MA1579.1	2GAMBDQ_norm	38	7
ZBTB33_M08094_2.00	2GAMBDQ_norm	13	0
ZBTB33_M08094_2.00	98JKPD8_lumA	3	0
ZBTB33_M08094_2.00	ANAB5F7_basal	2	0
ZBTB33_M08094_2.00	PU24GB8_lumB	3	0
ZBTB33_M08094_2.00	S6R691V_her2	7	28
ZBTB33_MA0527.1	PU24GB8_lumB	4	0
ZBTB33_MA0527.1	ANAB5F7_basal	2	0
ZBTB33_MA0527.1	98JKPD8_lumA	3	0
ZBTB33_MA0527.1	2GAMBDQ_norm	12	0
ZBTB33_MA0527.1	S6R691V_her2	7	28
ZBTB42_M08351_2.00	2GAMBDQ_norm	35	2
ZBTB42_M08351_2.00	98JKPD8_lumA	19	20
ZBTB42_M08351_2.00	ANAB5F7_basal	8	45
ZBTB42_M08351_2.00	PU24GB8_lumB	10	4
ZBTB42_M08351_2.00	S6R691V_her2	7	8
ZBTB48_M08391_2.00	S6R691V_her2	10	3
ZBTB48_M08391_2.00	PU24GB8_lumB	4	7
ZBTB48_M08391_2.00	ANAB5F7_basal	4	22
ZBTB48_M08391_2.00	2GAMBDQ_norm	12	4
ZBTB48_M08391_2.00	98JKPD8_lumA	17	11
ZBTB6_M08364_2.00	ANAB5F7_basal	21	62
ZBTB6_M08364_2.00	S6R691V_her2	32	23
ZBTB6_M08364_2.00	2GAMBDQ_norm	89	4
ZBTB6_M08364_2.00	PU24GB8_lumB	19	19
ZBTB6_M08364_2.00	98JKPD8_lumA	29	82
ZBTB6_MA1581.1	ANAB5F7_basal	14	49
ZBTB6_MA1581.1	98JKPD8_lumA	25	35
ZBTB6_MA1581.1	2GAMBDQ_norm	48	2
ZBTB6_MA1581.1	PU24GB8_lumB	9	11
ZBTB6_MA1581.1	S6R691V_her2	20	19
ZBTB6_ZBTB6_HUMAN.H11MO.0.C	S6R691V_her2	19	20
ZBTB6_ZBTB6_HUMAN.H11MO.0.C	ANAB5F7_basal	15	68
ZBTB6_ZBTB6_HUMAN.H11MO.0.C	98JKPD8_lumA	36	55
ZBTB6_ZBTB6_HUMAN.H11MO.0.C	2GAMBDQ_norm	63	1
ZBTB6_ZBTB6_HUMAN.H11MO.0.C	PU24GB8_lumB	18	7
ZBTB7A_M07937_2.00	2GAMBDQ_norm	93	0
ZBTB7A_M07937_2.00	98JKPD8_lumA	65	107
ZBTB7A_M07937_2.00	ANAB5F7_basal	41	116
ZBTB7A_M07937_2.00	PU24GB8_lumB	34	18
ZBTB7A_M07937_2.00	S6R691V_her2	41	33
ZBTB7A_M08095_2.00	2GAMBDQ_norm	38	1
ZBTB7A_M08095_2.00	98JKPD8_lumA	19	40
ZBTB7A_M08095_2.00	ANAB5F7_basal	10	28
ZBTB7A_M08095_2.00	PU24GB8_lumB	11	3
ZBTB7A_M08095_2.00	S6R691V_her2	8	14
ZBTB7A_MA0750.2	PU24GB8_lumB	11	4
ZBTB7A_MA0750.2	ANAB5F7_basal	10	28
ZBTB7A_MA0750.2	S6R691V_her2	7	14
ZBTB7A_MA0750.2	2GAMBDQ_norm	36	1
ZBTB7A_MA0750.2	98JKPD8_lumA	21	38
ZEB1_M07842_2.00	S6R691V_her2	7	19
ZEB1_M07842_2.00	PU24GB8_lumB	11	9
ZEB1_M07842_2.00	98JKPD8_lumA	18	33
ZEB1_M07842_2.00	2GAMBDQ_norm	42	1
ZEB1_M07842_2.00	ANAB5F7_basal	13	29
ZEB1_M08080_2.00	2GAMBDQ_norm	54	4
ZEB1_M08080_2.00	98JKPD8_lumA	39	53
ZEB1_M08080_2.00	PU24GB8_lumB	16	10
ZEB1_M08080_2.00	S6R691V_her2	10	19
ZEB1_M08080_2.00	ANAB5F7_basal	18	51
ZEB1_M08190_2.00	S6R691V_her2	13	19
ZEB1_M08190_2.00	2GAMBDQ_norm	47	1
ZEB1_M08190_2.00	98JKPD8_lumA	22	38
ZEB1_M08190_2.00	ANAB5F7_basal	21	54
ZEB1_M08190_2.00	PU24GB8_lumB	14	5
ZEB1_MA0103.3	PU24GB8_lumB	16	10
ZEB1_MA0103.3	S6R691V_her2	10	19
ZEB1_MA0103.3	2GAMBDQ_norm	52	4
ZEB1_MA0103.3	98JKPD8_lumA	38	52
ZEB1_MA0103.3	ANAB5F7_basal	18	49
ZEB1_ZEB1_HUMAN.H11MO.0.A	S6R691V_her2	12	19
ZEB1_ZEB1_HUMAN.H11MO.0.A	98JKPD8_lumA	20	36
ZEB1_ZEB1_HUMAN.H11MO.0.A	2GAMBDQ_norm	41	0
ZEB1_ZEB1_HUMAN.H11MO.0.A	ANAB5F7_basal	13	36
ZEB1_ZEB1_HUMAN.H11MO.0.A	PU24GB8_lumB	17	12
ZFP14_M07592_2.00	S6R691V_her2	27	33
ZFP14_M07592_2.00	ANAB5F7_basal	31	81
ZFP14_M07592_2.00	98JKPD8_lumA	44	88
ZFP14_M07592_2.00	2GAMBDQ_norm	85	3
ZFP14_M07592_2.00	PU24GB8_lumB	29	11
ZFP14_MA1972.1	PU24GB8_lumB	29	10
ZFP14_MA1972.1	ANAB5F7_basal	29	78
ZFP14_MA1972.1	98JKPD8_lumA	42	92
ZFP14_MA1972.1	S6R691V_her2	28	34
ZFP14_MA1972.1	2GAMBDQ_norm	90	4
ZFP1_M07670_2.00	98JKPD8_lumA	28	16
ZFP1_M07670_2.00	ANAB5F7_basal	20	89
ZFP1_M07670_2.00	PU24GB8_lumB	14	9
ZFP1_M07670_2.00	S6R691V_her2	15	17
ZFP1_M07670_2.00	2GAMBDQ_norm	58	4
ZFP28_M08378_2.00	2GAMBDQ_norm	369	42
ZFP28_M08378_2.00	PU24GB8_lumB	148	59
ZFP28_M08378_2.00	ANAB5F7_basal	123	431
ZFP28_M08378_2.00	S6R691V_her2	129	126
ZFP28_M08378_2.00	98JKPD8_lumA	196	307
ZFP28_ZFP28_HUMAN.H11MO.0.C	2GAMBDQ_norm	212	19
ZFP28_ZFP28_HUMAN.H11MO.0.C	98JKPD8_lumA	130	180
ZFP28_ZFP28_HUMAN.H11MO.0.C	ANAB5F7_basal	66	266
ZFP28_ZFP28_HUMAN.H11MO.0.C	PU24GB8_lumB	85	36
ZFP28_ZFP28_HUMAN.H11MO.0.C	S6R691V_her2	73	65
ZFP3_M08258_2.00	PU24GB8_lumB	12	4
ZFP3_M08258_2.00	98JKPD8_lumA	17	17
ZFP3_M08258_2.00	S6R691V_her2	9	10
ZFP3_M08258_2.00	2GAMBDQ_norm	23	1
ZFP3_M08258_2.00	ANAB5F7_basal	10	39
ZFP3_M08355_2.00	PU24GB8_lumB	13	9
ZFP3_M08355_2.00	ANAB5F7_basal	15	30
ZFP3_M08355_2.00	S6R691V_her2	12	18
ZFP3_M08355_2.00	2GAMBDQ_norm	39	4
ZFP3_M08355_2.00	98JKPD8_lumA	28	46
ZFP42_M08348_2.00	S6R691V_her2	7	15
ZFP42_M08348_2.00	PU24GB8_lumB	5	3
ZFP42_M08348_2.00	ANAB5F7_basal	12	22
ZFP42_M08348_2.00	98JKPD8_lumA	13	21
ZFP42_M08348_2.00	2GAMBDQ_norm	25	1
ZFP42_MA1651.1	S6R691V_her2	23	21
ZFP42_MA1651.1	PU24GB8_lumB	17	7
ZFP42_MA1651.1	ANAB5F7_basal	14	55
ZFP42_MA1651.1	98JKPD8_lumA	26	46
ZFP42_MA1651.1	2GAMBDQ_norm	51	2
ZFP42_ZFP42_HUMAN.H11MO.0.A	ANAB5F7_basal	12	29
ZFP42_ZFP42_HUMAN.H11MO.0.A	98JKPD8_lumA	14	25
ZFP42_ZFP42_HUMAN.H11MO.0.A	2GAMBDQ_norm	31	1
ZFP42_ZFP42_HUMAN.H11MO.0.A	S6R691V_her2	10	18
ZFP42_ZFP42_HUMAN.H11MO.0.A	PU24GB8_lumB	7	1
ZFP57_M07756_2.00	S6R691V_her2	4	1
ZFP57_M07756_2.00	PU24GB8_lumB	7	2
ZFP57_M07756_2.00	2GAMBDQ_norm	24	0
ZFP57_M07756_2.00	98JKPD8_lumA	9	31
ZFP57_M07756_2.00	ANAB5F7_basal	7	17
ZFP57_MA1583.1	S6R691V_her2	3	1
ZFP57_MA1583.1	PU24GB8_lumB	3	3
ZFP57_MA1583.1	ANAB5F7_basal	2	11
ZFP57_MA1583.1	2GAMBDQ_norm	12	0
ZFP57_MA1583.1	98JKPD8_lumA	6	11
ZFP64_M08275_2.00	PU24GB8_lumB	19	2
ZFP64_M08275_2.00	ANAB5F7_basal	20	122
ZFP64_M08275_2.00	98JKPD8_lumA	28	27
ZFP64_M08275_2.00	2GAMBDQ_norm	68	0
ZFP64_M08275_2.00	S6R691V_her2	29	13
ZFP69B_M07685_2.00	98JKPD8_lumA	31	67
ZFP69B_M07685_2.00	S6R691V_her2	18	19
ZFP69B_M07685_2.00	PU24GB8_lumB	20	13
ZFP69B_M07685_2.00	ANAB5F7_basal	24	55
ZFP69B_M07685_2.00	2GAMBDQ_norm	66	5
ZFP69_M07686_2.00	2GAMBDQ_norm	61	1
ZFP69_M07686_2.00	S6R691V_her2	23	24
ZFP69_M07686_2.00	PU24GB8_lumB	27	8
ZFP69_M07686_2.00	ANAB5F7_basal	18	71
ZFP69_M07686_2.00	98JKPD8_lumA	36	61
ZFP82_M08356_2.00	S6R691V_her2	23	23
ZFP82_M08356_2.00	PU24GB8_lumB	22	13
ZFP82_M08356_2.00	ANAB5F7_basal	28	78
ZFP82_M08356_2.00	98JKPD8_lumA	45	76
ZFP82_M08356_2.00	2GAMBDQ_norm	80	8
ZFP82_ZFP82_HUMAN.H11MO.0.C	2GAMBDQ_norm	186	25
ZFP82_ZFP82_HUMAN.H11MO.0.C	98JKPD8_lumA	89	160
ZFP82_ZFP82_HUMAN.H11MO.0.C	S6R691V_her2	54	48
ZFP82_ZFP82_HUMAN.H11MO.0.C	PU24GB8_lumB	68	32
ZFP82_ZFP82_HUMAN.H11MO.0.C	ANAB5F7_basal	53	185
ZFP90_M07672_2.00	2GAMBDQ_norm	23	3
ZFP90_M07672_2.00	98JKPD8_lumA	15	21
ZFP90_M07672_2.00	ANAB5F7_basal	10	36
ZFP90_M07672_2.00	PU24GB8_lumB	12	2
ZFP90_M07672_2.00	S6R691V_her2	9	7
ZFX_ZFX_HUMAN.H11MO.0.A	S6R691V_her2	9	14
ZFX_ZFX_HUMAN.H11MO.0.A	PU24GB8_lumB	13	5
ZFX_ZFX_HUMAN.H11MO.0.A	2GAMBDQ_norm	44	3
ZFX_ZFX_HUMAN.H11MO.0.A	98JKPD8_lumA	18	55
ZFX_ZFX_HUMAN.H11MO.0.A	ANAB5F7_basal	11	18
ZIC1_ZIC1_HUMAN.H11MO.0.B	98JKPD8_lumA	34	31
ZIC1_ZIC1_HUMAN.H11MO.0.B	PU24GB8_lumB	15	28
ZIC1_ZIC1_HUMAN.H11MO.0.B	ANAB5F7_basal	25	32
ZIC1_ZIC1_HUMAN.H11MO.0.B	2GAMBDQ_norm	49	36
ZIC1_ZIC1_HUMAN.H11MO.0.B	S6R691V_her2	16	12
ZIC2_M08233_2.00	PU24GB8_lumB	22	6
ZIC2_M08233_2.00	ANAB5F7_basal	20	95
ZIC2_M08233_2.00	98JKPD8_lumA	35	30
ZIC2_M08233_2.00	2GAMBDQ_norm	68	1
ZIC2_M08233_2.00	S6R691V_her2	24	37
ZIC3_ZIC3_HUMAN.H11MO.0.B	2GAMBDQ_norm	70	9
ZIC3_ZIC3_HUMAN.H11MO.0.B	98JKPD8_lumA	54	69
ZIC3_ZIC3_HUMAN.H11MO.0.B	ANAB5F7_basal	35	83
ZIC3_ZIC3_HUMAN.H11MO.0.B	PU24GB8_lumB	21	14
ZIC3_ZIC3_HUMAN.H11MO.0.B	S6R691V_her2	35	40
ZIK1_M07633_2.00	S6R691V_her2	27	39
ZIK1_M07633_2.00	ANAB5F7_basal	16	96
ZIK1_M07633_2.00	PU24GB8_lumB	21	4
ZIK1_M07633_2.00	2GAMBDQ_norm	91	2
ZIK1_M07633_2.00	98JKPD8_lumA	50	64
ZIM2_M07779_2.00	2GAMBDQ_norm	271	10
ZIM2_M07779_2.00	98JKPD8_lumA	138	289
ZIM2_M07779_2.00	ANAB5F7_basal	102	289
ZIM2_M07779_2.00	PU24GB8_lumB	81	36
ZIM2_M07779_2.00	S6R691V_her2	93	61
ZIM3_M07591_2.00	2GAMBDQ_norm	39	8
ZIM3_M07591_2.00	98JKPD8_lumA	13	37
ZIM3_M07591_2.00	ANAB5F7_basal	18	29
ZIM3_M07591_2.00	PU24GB8_lumB	7	12
ZIM3_M07591_2.00	S6R691V_her2	18	9
ZIM3_M08312_2.00	S6R691V_her2	29	28
ZIM3_M08312_2.00	PU24GB8_lumB	29	21
ZIM3_M08312_2.00	2GAMBDQ_norm	77	14
ZIM3_M08312_2.00	98JKPD8_lumA	39	69
ZIM3_M08312_2.00	ANAB5F7_basal	31	73
ZIM3_MA1709.1	2GAMBDQ_norm	65	10
ZIM3_MA1709.1	98JKPD8_lumA	27	57
ZIM3_MA1709.1	ANAB5F7_basal	23	57
ZIM3_MA1709.1	PU24GB8_lumB	20	15
ZIM3_MA1709.1	S6R691V_her2	26	22
ZIM3_ZIM3_HUMAN.H11MO.0.C	PU24GB8_lumB	32	15
